# Redshift log10(MStarSat_Threshold)[msun] log10(M200c)[msun] mean_velbias stddev_velbias
0.000000000000000000e+00 9.400000000000000355e+00 1.389999999999999858e+01 9.634522082179673985e-01 3.274179955019356457e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.399999999999999822e+01 9.696760697608942658e-01 3.181657788841338232e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.409999999999999787e+01 9.754903442576844386e-01 3.342568513399199644e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.419999999999999751e+01 9.810865464009614900e-01 3.350044074039724810e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.429999999999999716e+01 9.859179461808516010e-01 3.434414300217286577e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.439999999999999680e+01 9.903982218997846587e-01 3.427898402939105228e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.449999999999999645e+01 9.947978796032495019e-01 3.208729249707606597e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.459999999999999609e+01 9.987829394725887822e-01 3.322686124407022053e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.469999999999999574e+01 1.002790267694245063e+00 3.450026805504277563e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.479999999999999538e+01 1.006671350653167929e+00 3.499080424268443193e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.489999999999999503e+01 1.010766134210892897e+00 3.814444869671890226e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.499999999999999467e+01 1.014272456567909986e+00 4.054090697777054664e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.509999999999999432e+01 1.017367192490149508e+00 4.487277164403735003e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.519999999999999396e+01 1.019315082497434855e+00 4.942272786960516008e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.529999999999999361e+01 1.019743779755816204e+00 5.985454856922733588e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.539999999999999325e+01 1.018796882102008805e+00 7.640610352024935180e-03
0.000000000000000000e+00 9.400000000000000355e+00 1.549999999999999289e+01 1.015497228994960199e+00 1.103159387558874313e-02
0.000000000000000000e+00 9.400000000000000355e+00 1.559999999999999254e+01 1.013056899997925475e+00 1.392096017738026978e-02
0.000000000000000000e+00 9.500000000000000000e+00 1.350000000000000000e+01 9.314068404800048828e-01 4.519761415512386395e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.359999999999999964e+01 9.403170235165664304e-01 4.245264982799407290e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.369999999999999929e+01 9.486452519945161033e-01 4.104983785876519659e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.379999999999999893e+01 9.560680554259435304e-01 3.750117059246893276e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.389999999999999858e+01 9.628715365346924848e-01 3.591136866395428038e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.399999999999999822e+01 9.690379266213237086e-01 3.469277677568295085e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.409999999999999787e+01 9.747937252451285284e-01 3.409460646793194966e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.419999999999999751e+01 9.803318833152271372e-01 3.459183466443511643e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.429999999999999716e+01 9.851049984277724381e-01 3.510766237722583605e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.439999999999999680e+01 9.895266330710654756e-01 3.434899449740104905e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.449999999999999645e+01 9.938674078475118190e-01 3.195558702764277580e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.459999999999999609e+01 9.977931909569033309e-01 3.190138049997072803e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.469999999999999574e+01 1.001741305993520070e+00 3.360876437963849269e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.479999999999999538e+01 1.005562924415422721e+00 3.464438514073014432e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.489999999999999503e+01 1.009597282108628535e+00 3.754344055716715266e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.499999999999999467e+01 1.013043224813563903e+00 3.913159937158424903e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.509999999999999432e+01 1.016078331513371014e+00 4.426440857344484704e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.519999999999999396e+01 1.017968409353847470e+00 5.074885191478523475e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.529999999999999361e+01 1.018338973890561272e+00 5.876976628319560345e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.539999999999999325e+01 1.017338268225156606e+00 7.701963987127053747e-03
0.000000000000000000e+00 9.500000000000000000e+00 1.549999999999999289e+01 1.013986184727959872e+00 1.095997335488643754e-02
0.000000000000000000e+00 9.500000000000000000e+00 1.559999999999999254e+01 1.011497105314009159e+00 1.412005990006721771e-02
0.000000000000000000e+00 9.699999999999999289e+00 1.350000000000000000e+01 9.275980627396480660e-01 4.576267134971493365e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.359999999999999964e+01 9.365236812113990617e-01 4.419554908904777847e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.369999999999999929e+01 9.448695021319286624e-01 4.149041364368031420e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.379999999999999893e+01 9.523150914946932888e-01 3.826856287910672741e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.389999999999999858e+01 9.591447410788638273e-01 3.745280590033796264e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.399999999999999822e+01 9.653397900794636888e-01 3.518364970340663242e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.409999999999999787e+01 9.711269359987937388e-01 3.476345260474122349e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.419999999999999751e+01 9.766979155935240353e-01 3.550629753047341523e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.429999999999999716e+01 9.815068922960074049e-01 3.527157823105235828e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.439999999999999680e+01 9.859669413195772947e-01 3.589794825160521393e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.449999999999999645e+01 9.903466951930454121e-01 3.446969006412030009e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.459999999999999609e+01 9.943130940782834992e-01 3.442768630548268677e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.469999999999999574e+01 9.983019255367088229e-01 3.528636511143732734e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.479999999999999538e+01 1.002165574704476869e+00 3.680652136623663740e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.489999999999999503e+01 1.006241329035945098e+00 3.915075422472575652e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.499999999999999467e+01 1.009732089251150766e+00 4.285212299278807514e-03
