# Redshift log10(MStarSat_Threshold)[msun] <norm>[dex] norm+ norm- norm++ norm-- norm+++ norm--- <slope> slope+ slope- slope++ slope-- slope+++ slope--- <scatter>[ln] scatter+ scatter- scatter++ scatter-- scatter+++ scatter---
4.898689999999999989e-01 9.499999999999996447e+00 2.684944872706317653e+00 2.686008813088592184e+00 2.683911239372074764e+00 2.686933863616376872e+00 2.682872000917780664e+00 2.687729900408994510e+00 2.681842742630517584e+00 3.600907807045683473e-01 3.624977407513634842e-01 3.579711011666517062e-01 3.645314647293007582e-01 3.557620144273063167e-01 3.665158979741377498e-01 3.534239907775066913e-01 1.444799994957869926e-01 1.468079837545439581e-01 1.420268578130463588e-01 1.495343113724087181e-01 1.399479487357148388e-01 1.519609098433410965e-01 1.383237396190084012e-01
4.898689999999999989e-01 9.699999999999995737e+00 2.683328743133505334e+00 2.684370704296605847e+00 2.682289689562785462e+00 2.685410453909552242e+00 2.681141719088638631e+00 2.686270253075250913e+00 2.679983695001372901e+00 3.607313635312647815e-01 3.630790893879983772e-01 3.584275280482221993e-01 3.652319909128509123e-01 3.565109099538571469e-01 3.673168562124840553e-01 3.543003559276839964e-01 1.453777622679750525e-01 1.477864025840832374e-01 1.429593092536451948e-01 1.505334963087122946e-01 1.405621223824776445e-01 1.528127436534910677e-01 1.376710584527714998e-01
4.898689999999999989e-01 9.899999999999995026e+00 2.682023030290406673e+00 2.683116143584451940e+00 2.680877223458232983e+00 2.684183599963045008e+00 2.679665299233976672e+00 2.685493636675076790e+00 2.678421995327068039e+00 3.606604554034120724e-01 3.629730054232131464e-01 3.584128319284356490e-01 3.653769754307175655e-01 3.560776945446942343e-01 3.679184933817773451e-01 3.534760629645553043e-01 1.445234855114054806e-01 1.472821776368206381e-01 1.416780012809494838e-01 1.499138539048192331e-01 1.386617340121907849e-01 1.516834073083748735e-01 1.352115047043695728e-01
4.898689999999999989e-01 9.999999999999994671e+00 2.680625448206593653e+00 2.681820816632709548e+00 2.679465332249788556e+00 2.682974551220811410e+00 2.678343085812423308e+00 2.684436325625959796e+00 2.677222435876818629e+00 3.612067021535214639e-01 3.637466208366981757e-01 3.587723772219954532e-01 3.661295519330118320e-01 3.560132393914531290e-01 3.684264874417905733e-01 3.537293224862666507e-01 1.447802472209099578e-01 1.474979613792258282e-01 1.421539184003232925e-01 1.501624005492665503e-01 1.396216943488347573e-01 1.529355123317514553e-01 1.364460065299377689e-01
4.898689999999999989e-01 1.009999999999999432e+01 2.679563624843170011e+00 2.680732968068756161e+00 2.678337963349425976e+00 2.681907754101620522e+00 2.677162219190299730e+00 2.682837197996926104e+00 2.676240230321576874e+00 3.616311993277609993e-01 3.641881374667937377e-01 3.591339589349750172e-01 3.666554476478998126e-01 3.569254470333649842e-01 3.695836916805700922e-01 3.541327643400566383e-01 1.458300731293678820e-01 1.486823703494624949e-01 1.429106837619175674e-01 1.513063424047779160e-01 1.399492492002864519e-01 1.547776165342924504e-01 1.384324891539502611e-01
4.898689999999999989e-01 1.019999999999999396e+01 2.678809849806544907e+00 2.680026224758919273e+00 2.677579138596292374e+00 2.681145645661795918e+00 2.676210776190766083e+00 2.682434406054433840e+00 2.675104884845329600e+00 3.624586447497846198e-01 3.650766654782716114e-01 3.598577194983738625e-01 3.676619239640046000e-01 3.575213334567785561e-01 3.701375608091295177e-01 3.546030363842899158e-01 1.473074900151894462e-01 1.500273975775295032e-01 1.443937768333768412e-01 1.528973842854509102e-01 1.417530760995600325e-01 1.558824650778205811e-01 1.385110929471444485e-01
4.898689999999999989e-01 1.029999999999999361e+01 2.678109917600732803e+00 2.679375957452277301e+00 2.676873740844568417e+00 2.680536273527592162e+00 2.675544888896951523e+00 2.681789811360694387e+00 2.674302580289050546e+00 3.634856212619219651e-01 3.659512407734895056e-01 3.608221768449356159e-01 3.683542755437323457e-01 3.585591581104992653e-01 3.712777986399163899e-01 3.559855374390979987e-01 1.484385874413816087e-01 1.514317220863113378e-01 1.455760677640330347e-01 1.545734020997778235e-01 1.425180674024598970e-01 1.579403326886765491e-01 1.402362067196565865e-01
4.898689999999999989e-01 1.039999999999999325e+01 2.677178725433726481e+00 2.678583844140165038e+00 2.675728281109622575e+00 2.679811398302695213e+00 2.674550147228921926e+00 2.681158859364732194e+00 2.673196598145785696e+00 3.640332168180404615e-01 3.668783726062970207e-01 3.613701947258368130e-01 3.694372490298759582e-01 3.587226546604926347e-01 3.721908986750877002e-01 3.557115624405058352e-01 1.464213918133936421e-01 1.496011735923097330e-01 1.432298268205882130e-01 1.524391809402102504e-01 1.396280871135959500e-01 1.576321710872457538e-01 1.339523250710522861e-01
4.898689999999999989e-01 1.049999999999999289e+01 2.664387191660486653e+00 2.666026520686764822e+00 2.662797793153965031e+00 2.667618296328327254e+00 2.661201889246690211e+00 2.668906747628069009e+00 2.659232148345983315e+00 3.726103218131615602e-01 3.757341996094593073e-01 3.693389593059333564e-01 3.787636496769956063e-01 3.659777656882651775e-01 3.812491303547672628e-01 3.626909660901260213e-01 1.545456958831403216e-01 1.586840592722456589e-01 1.507041845403276070e-01 1.625446619569592688e-01 1.468381512241133668e-01 1.658267780101435329e-01 1.424305800064824268e-01
4.898689999999999989e-01 1.059999999999999254e+01 2.655853266885084274e+00 2.657566726296878290e+00 2.653938151613514762e+00 2.659419959914349985e+00 2.652073622960224419e+00 2.660592044741089790e+00 2.650709616809761471e+00 3.807974261774837998e-01 3.842695641658803174e-01 3.773984040568001963e-01 3.876390481888521422e-01 3.740107306034581303e-01 3.901971733489207894e-01 3.712508301443886993e-01 1.601809962407221288e-01 1.655246145340021346e-01 1.549257042635009685e-01 1.700709605280327774e-01 1.503569227709741218e-01 1.737987966019387265e-01 1.449217596558711740e-01
