# Redshift log10(MStarSat_Threshold)[msun] log10(M200c)[msun] mean_velbias stddev_velbias
0.000000000000000000e+00 1.030000000000000071e+01 1.469999999999999574e+01 9.526143280368428723e-01 1.228418180400170368e-02
0.000000000000000000e+00 1.030000000000000071e+01 1.479999999999999538e+01 9.523990535147024428e-01 1.398722185962170128e-02
0.000000000000000000e+00 1.030000000000000071e+01 1.489999999999999503e+01 9.514325913123131695e-01 1.495516797452882407e-02
0.000000000000000000e+00 1.030000000000000071e+01 1.499999999999999467e+01 9.501587431577305232e-01 1.673980741469131492e-02
0.000000000000000000e+00 1.030000000000000071e+01 1.509999999999999432e+01 9.491017079123814648e-01 1.868650659497124444e-02
0.000000000000000000e+00 1.030000000000000071e+01 1.519999999999999396e+01 9.480928048099659389e-01 1.985224002625809656e-02
0.000000000000000000e+00 1.040000000000000036e+01 1.350000000000000000e+01 8.948353861648864482e-01 9.537969709850935285e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.359999999999999964e+01 9.025364003480150776e-01 8.443166875336062527e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.369999999999999929e+01 9.097493442883921588e-01 7.476558927349923750e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.379999999999999893e+01 9.165179720369941441e-01 6.597878687976304127e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.389999999999999858e+01 9.228287788747030485e-01 6.006617523858450228e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.399999999999999822e+01 9.287624546329171782e-01 5.671884015543750615e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.409999999999999787e+01 9.341827605450464533e-01 5.734631891228077899e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.419999999999999751e+01 9.393462106040681991e-01 6.260940829530143789e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.429999999999999716e+01 9.439471454257857275e-01 7.008728010103769043e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.439999999999999680e+01 9.480230383695900098e-01 8.195365066907874668e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.449999999999999645e+01 9.513835646577145644e-01 9.436526392214721407e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.459999999999999609e+01 9.538965345174421628e-01 1.065745949399978833e-02
0.000000000000000000e+00 1.040000000000000036e+01 1.469999999999999574e+01 9.552846997615340729e-01 1.229822727229203973e-02
0.000000000000000000e+00 1.040000000000000036e+01 1.479999999999999538e+01 9.563313664293353611e-01 1.372710677082473324e-02
0.000000000000000000e+00 1.040000000000000036e+01 1.489999999999999503e+01 9.566406217174370230e-01 1.554028530192953957e-02
0.000000000000000000e+00 1.040000000000000036e+01 1.499999999999999467e+01 9.566198591228655124e-01 1.691076814181318236e-02
0.000000000000000000e+00 1.040000000000000036e+01 1.509999999999999432e+01 9.568250638505433336e-01 1.899512162905562379e-02
0.000000000000000000e+00 1.040000000000000036e+01 1.519999999999999396e+01 9.570829275569602279e-01 2.051699551264312554e-02
0.000000000000000000e+00 1.050000000000000000e+01 1.350000000000000000e+01 8.897255392349648906e-01 1.056060762956189877e-02
0.000000000000000000e+00 1.050000000000000000e+01 1.359999999999999964e+01 8.978065394975026647e-01 9.478362200812880806e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.369999999999999929e+01 9.054089308989162754e-01 8.469173262782181411e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.379999999999999893e+01 9.125762514287343308e-01 7.557392796828135174e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.389999999999999858e+01 9.192942469843180531e-01 6.899165581519845804e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.399999999999999822e+01 9.256439991846343585e-01 6.650816403011590612e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.409999999999999787e+01 9.314873493399262738e-01 6.698391143591516869e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.419999999999999751e+01 9.370789628549157646e-01 7.033786950741902078e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.429999999999999716e+01 9.421168207654173621e-01 7.908195173041572199e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.439999999999999680e+01 9.466334093944500649e-01 8.985637701552418033e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.449999999999999645e+01 9.504386617337553522e-01 1.006625493986915143e-02
0.000000000000000000e+00 1.050000000000000000e+01 1.459999999999999609e+01 9.534077869286952112e-01 1.179383520632035741e-02
0.000000000000000000e+00 1.050000000000000000e+01 1.469999999999999574e+01 9.552464539287911505e-01 1.319989012906567366e-02
0.000000000000000000e+00 1.050000000000000000e+01 1.479999999999999538e+01 9.567470769714733203e-01 1.458840918563657565e-02
0.000000000000000000e+00 1.050000000000000000e+01 1.489999999999999503e+01 9.575091811766295313e-01 1.625366625787244557e-02
0.000000000000000000e+00 1.050000000000000000e+01 1.499999999999999467e+01 9.579504833433524214e-01 1.801565244947920391e-02
0.000000000000000000e+00 1.050000000000000000e+01 1.509999999999999432e+01 9.586012829661634260e-01 1.956774821665836078e-02
0.000000000000000000e+00 1.050000000000000000e+01 1.519999999999999396e+01 9.593372175230348020e-01 2.207597032515990279e-02
0.000000000000000000e+00 1.059999999999999964e+01 1.350000000000000000e+01 8.765616458147211798e-01 1.217225005941334308e-02
0.000000000000000000e+00 1.059999999999999964e+01 1.359999999999999964e+01 8.853892722816744110e-01 1.085402072619062568e-02
0.000000000000000000e+00 1.059999999999999964e+01 1.369999999999999929e+01 8.937617860212774268e-01 9.590315866844370887e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.379999999999999893e+01 9.017213643553085856e-01 8.460494200068901377e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.389999999999999858e+01 9.092523808437027455e-01 7.604838017042482926e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.399999999999999822e+01 9.164330283218941053e-01 7.099013169704733277e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.409999999999999787e+01 9.231254710324351409e-01 6.887858080096440939e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.419999999999999751e+01 9.295830719932685060e-01 7.289936755129255465e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.429999999999999716e+01 9.355024659007046273e-01 8.176528796449240508e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.439999999999999680e+01 9.409139937552929434e-01 9.204766087350492801e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.449999999999999645e+01 9.456323143288807298e-01 1.068445405610193855e-02
0.000000000000000000e+00 1.059999999999999964e+01 1.459999999999999609e+01 9.495226547689316066e-01 1.239908051515333301e-02
0.000000000000000000e+00 1.059999999999999964e+01 1.469999999999999574e+01 9.522917826437582445e-01 1.374277217052625663e-02
0.000000000000000000e+00 1.059999999999999964e+01 1.479999999999999538e+01 9.547413966866745705e-01 1.591479261415881460e-02
0.000000000000000000e+00 1.059999999999999964e+01 1.489999999999999503e+01 9.564466381308079912e-01 1.761541417759394240e-02
0.000000000000000000e+00 1.059999999999999964e+01 1.499999999999999467e+01 9.578410771765470955e-01 1.977242098392534980e-02
0.000000000000000000e+00 1.059999999999999964e+01 1.509999999999999432e+01 9.594560132380206552e-01 2.207013865441505990e-02
0.000000000000000000e+00 1.059999999999999964e+01 1.519999999999999396e+01 9.611265624277394171e-01 2.387482487273621251e-02
0.000000000000000000e+00 1.069999999999999929e+01 1.350000000000000000e+01 8.778773583342011078e-01 1.281815158080419279e-02
0.000000000000000000e+00 1.069999999999999929e+01 1.359999999999999964e+01 8.862799069502923510e-01 1.140243673641223865e-02
0.000000000000000000e+00 1.069999999999999929e+01 1.369999999999999929e+01 8.942204297475166985e-01 1.017695262464441905e-02
0.000000000000000000e+00 1.069999999999999929e+01 1.379999999999999893e+01 9.017382713631779678e-01 8.920727902478116367e-03
0.000000000000000000e+00 1.069999999999999929e+01 1.389999999999999858e+01 9.088201203637764625e-01 7.886433887025744507e-03
0.000000000000000000e+00 1.069999999999999929e+01 1.399999999999999822e+01 9.155466519158536043e-01 7.388184062166669279e-03
0.000000000000000000e+00 1.069999999999999929e+01 1.409999999999999787e+01 9.217781547588058677e-01 7.086036256542143849e-03
0.000000000000000000e+00 1.069999999999999929e+01 1.419999999999999751e+01 9.277694183862431609e-01 7.439859579717682768e-03
0.000000000000000000e+00 1.069999999999999929e+01 1.429999999999999716e+01 9.332162775562499180e-01 8.114773324515742875e-03
0.000000000000000000e+00 1.069999999999999929e+01 1.439999999999999680e+01 9.381527811967478314e-01 9.132585150559428128e-03
0.000000000000000000e+00 1.069999999999999929e+01 1.449999999999999645e+01 9.423943713244470333e-01 1.068580256988098040e-02
0.000000000000000000e+00 1.069999999999999929e+01 1.459999999999999609e+01 9.458038923778230300e-01 1.222462351066466030e-02
0.000000000000000000e+00 1.069999999999999929e+01 1.469999999999999574e+01 9.480999668909322331e-01 1.386961013772318452e-02
0.000000000000000000e+00 1.069999999999999929e+01 1.479999999999999538e+01 9.500665416760605275e-01 1.571700708883747369e-02
0.000000000000000000e+00 1.069999999999999929e+01 1.489999999999999503e+01 9.512926460085764369e-01 1.725645059046803514e-02
0.000000000000000000e+00 1.069999999999999929e+01 1.499999999999999467e+01 9.522211270283211793e-01 1.990334177286756656e-02
0.000000000000000000e+00 1.069999999999999929e+01 1.509999999999999432e+01 9.533366515531711549e-01 2.122872892473249423e-02
0.000000000000000000e+00 1.069999999999999929e+01 1.519999999999999396e+01 9.545329645501509086e-01 2.331498880335067594e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.350000000000000000e+01 8.333858103347012714e-01 1.744868094526705327e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.359999999999999964e+01 8.443957231875602876e-01 1.599855907812945677e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.369999999999999929e+01 8.550331531174868438e-01 1.463446345744144617e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.379999999999999893e+01 8.653361996620891894e-01 1.352129421052957955e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.389999999999999858e+01 8.752825740498079155e-01 1.250476491201855250e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.399999999999999822e+01 8.849480121133371791e-01 1.190123446970080615e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.409999999999999787e+01 8.941962688238370704e-01 1.173013516609900005e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.419999999999999751e+01 9.032649666290730739e-01 1.185803343626881667e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.429999999999999716e+01 9.118600897804893801e-01 1.251820515965801350e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.439999999999999680e+01 9.200110782009293109e-01 1.380625928235439809e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.449999999999999645e+01 9.275202379718875401e-01 1.512538289947099046e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.459999999999999609e+01 9.342606385935229296e-01 1.708917726625795372e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.469999999999999574e+01 9.399320651484924793e-01 1.897054496498066720e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.479999999999999538e+01 9.453068291593129668e-01 2.108438791739538146e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.489999999999999503e+01 9.499785415220886042e-01 2.336439994753983576e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.499999999999999467e+01 9.543487450672432093e-01 2.547230521494797673e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.509999999999999432e+01 9.589604853144404473e-01 2.784026375401637762e-02
0.000000000000000000e+00 1.080000000000000071e+01 1.519999999999999396e+01 9.636876898072944675e-01 3.110188522204381315e-02
5.030475232448829992e-01 8.500000000000000000e+00 1.350000000000000000e+01 9.696997715998308953e-01 5.326283190278698412e-03
5.030475232448829992e-01 8.500000000000000000e+00 1.359999999999999964e+01 9.747907951566081586e-01 4.506267319119345964e-03
5.030475232448829992e-01 8.500000000000000000e+00 1.369999999999999929e+01 9.794946846594300149e-01 3.948865247951349744e-03
5.030475232448829992e-01 8.500000000000000000e+00 1.379999999999999893e+01 9.836044433396770037e-01 3.671192865484464683e-03
5.030475232448829992e-01 8.500000000000000000e+00 1.389999999999999858e+01 9.872140677448176804e-01 3.743565157747606991e-03
5.030475232448829992e-01 8.500000000000000000e+00 1.399999999999999822e+01 9.899834418868024288e-01 4.290498831488970786e-03
5.030475232448829992e-01 8.500000000000000000e+00 1.409999999999999787e+01 9.924440548581854316e-01 5.108727300863649505e-03
5.030475232448829992e-01 8.500000000000000000e+00 1.419999999999999751e+01 9.942202179266830253e-01 6.003648918474747964e-03
5.030475232448829992e-01 8.500000000000000000e+00 1.429999999999999716e+01 9.950669093408911481e-01 6.988248854385026125e-03
5.030475232448829992e-01 8.500000000000000000e+00 1.439999999999999680e+01 9.955384477322501979e-01 8.755289384758033894e-03
5.030475232448829992e-01 8.500000000000000000e+00 1.449999999999999645e+01 9.952264442232404695e-01 1.005406816257495631e-02
5.030475232448829992e-01 8.500000000000000000e+00 1.459999999999999609e+01 9.947474637321181978e-01 1.211848659929263064e-02
5.030475232448829992e-01 8.500000000000000000e+00 1.469999999999999574e+01 9.942280254617584800e-01 1.475429564076555233e-02
5.030475232448829992e-01 8.500000000000000000e+00 1.479999999999999538e+01 9.950444155829253345e-01 1.717663075815675441e-02
5.030475232448829992e-01 8.500000000000000000e+00 1.489999999999999503e+01 9.978568967486033392e-01 2.036904512087207852e-02
5.030475232448829992e-01 8.500000000000000000e+00 1.499999999999999467e+01 1.003199764483298617e+00 2.448971038346709622e-02
5.030475232448829992e-01 8.500000000000000000e+00 1.509999999999999432e+01 1.011944990258120347e+00 3.002755320776118522e-02
5.030475232448829992e-01 8.699999999999999289e+00 1.350000000000000000e+01 9.625984881748049782e-01 5.630093393983393729e-03
5.030475232448829992e-01 8.699999999999999289e+00 1.359999999999999964e+01 9.678754475745345864e-01 4.804808133344491521e-03
5.030475232448829992e-01 8.699999999999999289e+00 1.369999999999999929e+01 9.727702003423288613e-01 4.184663144595435376e-03
5.030475232448829992e-01 8.699999999999999289e+00 1.379999999999999893e+01 9.770774069704800668e-01 3.916558184207913351e-03
5.030475232448829992e-01 8.699999999999999289e+00 1.389999999999999858e+01 9.808889596058449900e-01 3.805509353075646733e-03
5.030475232448829992e-01 8.699999999999999289e+00 1.399999999999999822e+01 9.838675447224766168e-01 4.261852989341326746e-03
5.030475232448829992e-01 8.699999999999999289e+00 1.409999999999999787e+01 9.865401954100350146e-01 4.944866993493035254e-03
5.030475232448829992e-01 8.699999999999999289e+00 1.419999999999999751e+01 9.885344905667424742e-01 5.910810389715761247e-03
5.030475232448829992e-01 8.699999999999999289e+00 1.429999999999999716e+01 9.896065565390873564e-01 7.121327660440478560e-03
5.030475232448829992e-01 8.699999999999999289e+00 1.439999999999999680e+01 9.902989213477733088e-01 8.224007801468180209e-03
5.030475232448829992e-01 8.699999999999999289e+00 1.449999999999999645e+01 9.902244360562434400e-01 1.029118901084186653e-02
5.030475232448829992e-01 8.699999999999999289e+00 1.459999999999999609e+01 9.899728773430664930e-01 1.201121994694816231e-02
5.030475232448829992e-01 8.699999999999999289e+00 1.469999999999999574e+01 9.896793733296069817e-01 1.428254614376381869e-02
5.030475232448829992e-01 8.699999999999999289e+00 1.479999999999999538e+01 9.907273186243769070e-01 1.713656085826159928e-02
5.030475232448829992e-01 8.699999999999999289e+00 1.489999999999999503e+01 9.937606609749592979e-01 2.049023523470372074e-02
5.030475232448829992e-01 8.699999999999999289e+00 1.499999999999999467e+01 9.993054147521945874e-01 2.426226907260886287e-02
5.030475232448829992e-01 8.699999999999999289e+00 1.509999999999999432e+01 1.008272505533632790e+00 3.054243665187006060e-02
5.030475232448829992e-01 8.900000000000000355e+00 1.350000000000000000e+01 9.546438967977346479e-01 5.895323102362315729e-03
5.030475232448829992e-01 8.900000000000000355e+00 1.359999999999999964e+01 9.601462677815233437e-01 4.926222691636612631e-03
5.030475232448829992e-01 8.900000000000000355e+00 1.369999999999999929e+01 9.652731464048120991e-01 4.264490405962453878e-03
5.030475232448829992e-01 8.900000000000000355e+00 1.379999999999999893e+01 9.698194565428401859e-01 3.879351579032081897e-03
5.030475232448829992e-01 8.900000000000000355e+00 1.389999999999999858e+01 9.738768148357193066e-01 3.811801851149905843e-03
5.030475232448829992e-01 8.900000000000000355e+00 1.399999999999999822e+01 9.771081688893793471e-01 4.073257611725342522e-03
5.030475232448829992e-01 8.900000000000000355e+00 1.409999999999999787e+01 9.800392101082848750e-01 4.988153419658620732e-03
5.030475232448829992e-01 8.900000000000000355e+00 1.419999999999999751e+01 9.822967926221829460e-01 5.953539189063087114e-03
5.030475232448829992e-01 8.900000000000000355e+00 1.429999999999999716e+01 9.836401303897219783e-01 7.328188013909847469e-03
5.030475232448829992e-01 8.900000000000000355e+00 1.439999999999999680e+01 9.846053703737058793e-01 8.401567195470062421e-03
5.030475232448829992e-01 8.900000000000000355e+00 1.449999999999999645e+01 9.848036785283444949e-01 9.968136885614226755e-03
5.030475232448829992e-01 8.900000000000000355e+00 1.459999999999999609e+01 9.848388873566389368e-01 1.239447308073008194e-02
5.030475232448829992e-01 8.900000000000000355e+00 1.469999999999999574e+01 9.848222481591721866e-01 1.447438395217891770e-02
5.030475232448829992e-01 8.900000000000000355e+00 1.479999999999999538e+01 9.861416610868087851e-01 1.723287466177769039e-02
5.030475232448829992e-01 8.900000000000000355e+00 1.489999999999999503e+01 9.894441475670482378e-01 2.076937599411915469e-02
5.030475232448829992e-01 8.900000000000000355e+00 1.499999999999999467e+01 9.952555713690314221e-01 2.491866245111886910e-02
5.030475232448829992e-01 8.900000000000000355e+00 1.509999999999999432e+01 1.004446726598111406e+00 3.036321259260576708e-02
5.030475232448829992e-01 9.000000000000000000e+00 1.350000000000000000e+01 9.530243819494295110e-01 6.173644959884688928e-03
5.030475232448829992e-01 9.000000000000000000e+00 1.359999999999999964e+01 9.581647904008694372e-01 5.279664617560048991e-03
5.030475232448829992e-01 9.000000000000000000e+00 1.369999999999999929e+01 9.629259923903537022e-01 4.545171912488245314e-03
5.030475232448829992e-01 9.000000000000000000e+00 1.379999999999999893e+01 9.671051560305253814e-01 4.173058735649288337e-03
5.030475232448829992e-01 9.000000000000000000e+00 1.389999999999999858e+01 9.707934702126550519e-01 4.036083064497858648e-03
5.030475232448829992e-01 9.000000000000000000e+00 1.399999999999999822e+01 9.736575252633119515e-01 4.582977093178525890e-03
5.030475232448829992e-01 9.000000000000000000e+00 1.409999999999999787e+01 9.762176723759280472e-01 5.192590182110939576e-03
5.030475232448829992e-01 9.000000000000000000e+00 1.419999999999999751e+01 9.781062054866902500e-01 6.089353596717496202e-03
5.030475232448829992e-01 9.000000000000000000e+00 1.429999999999999716e+01 9.790830916785002724e-01 7.386905324490060723e-03
5.030475232448829992e-01 9.000000000000000000e+00 1.439999999999999680e+01 9.796863590506259545e-01 8.798922272035525002e-03
5.030475232448829992e-01 9.000000000000000000e+00 1.449999999999999645e+01 9.795275810706006725e-01 1.071063325753495929e-02
5.030475232448829992e-01 9.000000000000000000e+00 1.459999999999999609e+01 9.791941199486504654e-01 1.235248751519629068e-02
5.030475232448829992e-01 9.000000000000000000e+00 1.469999999999999574e+01 9.788296803948165481e-01 1.523745642271654224e-02
5.030475232448829992e-01 9.000000000000000000e+00 1.479999999999999538e+01 9.797727586943100198e-01 1.742340460984135100e-02
5.030475232448829992e-01 9.000000000000000000e+00 1.489999999999999503e+01 9.826747391528354303e-01 2.004585611310587615e-02
5.030475232448829992e-01 9.000000000000000000e+00 1.499999999999999467e+01 9.880914759174890261e-01 2.460253126200145218e-02
5.030475232448829992e-01 9.000000000000000000e+00 1.509999999999999432e+01 9.968631588083697315e-01 3.044656698241161169e-02
5.030475232448829992e-01 9.199999999999999289e+00 1.350000000000000000e+01 9.415539876498912886e-01 5.974736169955040949e-03
5.030475232448829992e-01 9.199999999999999289e+00 1.359999999999999964e+01 9.474625702526979776e-01 5.167567683659665852e-03
5.030475232448829992e-01 9.199999999999999289e+00 1.369999999999999929e+01 9.530054420451715691e-01 4.535784897439353036e-03
5.030475232448829992e-01 9.199999999999999289e+00 1.379999999999999893e+01 9.579804094622271782e-01 4.203297163868073560e-03
5.030475232448829992e-01 9.199999999999999289e+00 1.389999999999999858e+01 9.624768883377577966e-01 4.143461217756322715e-03
5.030475232448829992e-01 9.199999999999999289e+00 1.399999999999999822e+01 9.661615398984277903e-01 4.512263001908932078e-03
5.030475232448829992e-01 9.199999999999999289e+00 1.409999999999999787e+01 9.695507680726267452e-01 5.112410689373479700e-03
5.030475232448829992e-01 9.199999999999999289e+00 1.419999999999999751e+01 9.722783803296126681e-01 6.132280073658775629e-03
5.030475232448829992e-01 9.199999999999999289e+00 1.429999999999999716e+01 9.741005136136076104e-01 7.179143849701499075e-03
5.030475232448829992e-01 9.199999999999999289e+00 1.439999999999999680e+01 9.755543322433569697e-01 8.565034237622240476e-03
5.030475232448829992e-01 9.199999999999999289e+00 1.449999999999999645e+01 9.762464149224484578e-01 1.007479065871003110e-02
5.030475232448829992e-01 9.199999999999999289e+00 1.459999999999999609e+01 9.767750143591686918e-01 1.227956264805396200e-02
5.030475232448829992e-01 9.199999999999999289e+00 1.469999999999999574e+01 9.772627129085641462e-01 1.488842989315140690e-02
5.030475232448829992e-01 9.199999999999999289e+00 1.479999999999999538e+01 9.790516828681321559e-01 1.656132252324198431e-02
5.030475232448829992e-01 9.199999999999999289e+00 1.489999999999999503e+01 9.828370980645169119e-01 2.054507579104248097e-02
5.030475232448829992e-01 9.199999999999999289e+00 1.499999999999999467e+01 9.891004385806948518e-01 2.423773129175038968e-02
5.030475232448829992e-01 9.199999999999999289e+00 1.509999999999999432e+01 9.987521398717661425e-01 3.005988959907587854e-02
5.030475232448829992e-01 9.400000000000000355e+00 1.350000000000000000e+01 9.330072788489589541e-01 6.598813032470202990e-03
5.030475232448829992e-01 9.400000000000000355e+00 1.359999999999999964e+01 9.393455620191621946e-01 5.695371974216801268e-03
5.030475232448829992e-01 9.400000000000000355e+00 1.369999999999999929e+01 9.453281926437930860e-01 5.063779937904891795e-03
5.030475232448829992e-01 9.400000000000000355e+00 1.379999999999999893e+01 9.507530709634364197e-01 4.677820228656043820e-03
5.030475232448829992e-01 9.400000000000000355e+00 1.389999999999999858e+01 9.557087538988043862e-01 4.645370904691206726e-03
5.030475232448829992e-01 9.400000000000000355e+00 1.399999999999999822e+01 9.598625303849610546e-01 4.946501187738296980e-03
5.030475232448829992e-01 9.400000000000000355e+00 1.409999999999999787e+01 9.637276802827468014e-01 5.639959298135381778e-03
5.030475232448829992e-01 9.400000000000000355e+00 1.419999999999999751e+01 9.669373428178891228e-01 6.510247211570378660e-03
5.030475232448829992e-01 9.400000000000000355e+00 1.429999999999999716e+01 9.692506892683638853e-01 7.648707867049316274e-03
5.030475232448829992e-01 9.400000000000000355e+00 1.439999999999999680e+01 9.712000292128615264e-01 9.139240023968590865e-03
5.030475232448829992e-01 9.400000000000000355e+00 1.449999999999999645e+01 9.723909606197925770e-01 1.058505145377237888e-02
5.030475232448829992e-01 9.400000000000000355e+00 1.459999999999999609e+01 9.734189098341721191e-01 1.264428050225499013e-02
5.030475232448829992e-01 9.400000000000000355e+00 1.469999999999999574e+01 9.743976992244135493e-01 1.451525245825267818e-02
5.030475232448829992e-01 9.400000000000000355e+00 1.479999999999999538e+01 9.767122469295951293e-01 1.776481334707876239e-02
5.030475232448829992e-01 9.400000000000000355e+00 1.489999999999999503e+01 9.809838825514125560e-01 2.105202501975522028e-02
5.030475232448829992e-01 9.400000000000000355e+00 1.499999999999999467e+01 9.877692470524501722e-01 2.560131413973998696e-02
5.030475232448829992e-01 9.400000000000000355e+00 1.509999999999999432e+01 9.979114622691135361e-01 3.083130196755466332e-02
5.030475232448829992e-01 9.500000000000000000e+00 1.350000000000000000e+01 9.317053327476790825e-01 6.537634735010833947e-03
5.030475232448829992e-01 9.500000000000000000e+00 1.359999999999999964e+01 9.370557419014592382e-01 5.691112568180375052e-03
5.030475232448829992e-01 9.500000000000000000e+00 1.369999999999999929e+01 9.420387335888129599e-01 4.983699239265199088e-03
5.030475232448829992e-01 9.500000000000000000e+00 1.379999999999999893e+01 9.464555803211068818e-01 4.612738491015858956e-03
5.030475232448829992e-01 9.500000000000000000e+00 1.389999999999999858e+01 9.503951347937926730e-01 4.505193997121236492e-03
5.030475232448829992e-01 9.500000000000000000e+00 1.399999999999999822e+01 9.535305070664094051e-01 5.068012577192650657e-03
5.030475232448829992e-01 9.500000000000000000e+00 1.409999999999999787e+01 9.563704950412060812e-01 5.728956537490658210e-03
5.030475232448829992e-01 9.500000000000000000e+00 1.419999999999999751e+01 9.585542172867790311e-01 6.640328267509876259e-03
5.030475232448829992e-01 9.500000000000000000e+00 1.429999999999999716e+01 9.598457087071065041e-01 7.914027960672129214e-03
5.030475232448829992e-01 9.500000000000000000e+00 1.439999999999999680e+01 9.607733281057095898e-01 9.470690583059750145e-03
5.030475232448829992e-01 9.500000000000000000e+00 1.449999999999999645e+01 9.609485693892956260e-01 1.097421673917153319e-02
5.030475232448829992e-01 9.500000000000000000e+00 1.459999999999999609e+01 9.609653411989057537e-01 1.329690664944306079e-02
5.030475232448829992e-01 9.500000000000000000e+00 1.469999999999999574e+01 9.609297349705924196e-01 1.520673732460239846e-02
5.030475232448829992e-01 9.500000000000000000e+00 1.479999999999999538e+01 9.621882396179309849e-01 1.725750409184636722e-02
5.030475232448829992e-01 9.500000000000000000e+00 1.489999999999999503e+01 9.654087657244481147e-01 2.147531866775903575e-02
5.030475232448829992e-01 9.500000000000000000e+00 1.499999999999999467e+01 9.710606396037780863e-01 2.538878131016367168e-02
5.030475232448829992e-01 9.500000000000000000e+00 1.509999999999999432e+01 9.800280946615487210e-01 3.113457142178345169e-02
5.030475232448829992e-01 9.699999999999999289e+00 1.350000000000000000e+01 9.236905247495490467e-01 6.884742145136861849e-03
5.030475232448829992e-01 9.699999999999999289e+00 1.359999999999999964e+01 9.293354490804868195e-01 5.997796725032693288e-03
5.030475232448829992e-01 9.699999999999999289e+00 1.369999999999999929e+01 9.346200536353672650e-01 5.254687742266550381e-03
5.030475232448829992e-01 9.699999999999999289e+00 1.379999999999999893e+01 9.393467714410438374e-01 4.863223531494481958e-03
5.030475232448829992e-01 9.699999999999999289e+00 1.389999999999999858e+01 9.436031124166379680e-01 4.743836451913563401e-03
5.030475232448829992e-01 9.699999999999999289e+00 1.399999999999999822e+01 9.470627614019555551e-01 5.082274765472126130e-03
5.030475232448829992e-01 9.699999999999999289e+00 1.409999999999999787e+01 9.502329116507702844e-01 5.819375328076150343e-03
5.030475232448829992e-01 9.699999999999999289e+00 1.419999999999999751e+01 9.527551423890087134e-01 7.078648008437926457e-03
5.030475232448829992e-01 9.699999999999999289e+00 1.429999999999999716e+01 9.543886932667584588e-01 8.207937554916059503e-03
5.030475232448829992e-01 9.699999999999999289e+00 1.439999999999999680e+01 9.556610857107314949e-01 9.626491725376166292e-03
5.030475232448829992e-01 9.699999999999999289e+00 1.449999999999999645e+01 9.561887815770880872e-01 1.128740702023245217e-02
5.030475232448829992e-01 9.699999999999999289e+00 1.459999999999999609e+01 9.565606749453506863e-01 1.381237333380301753e-02
5.030475232448829992e-01 9.699999999999999289e+00 1.469999999999999574e+01 9.568726570990698788e-01 1.541684975542279533e-02
5.030475232448829992e-01 9.699999999999999289e+00 1.479999999999999538e+01 9.584981524070806946e-01 1.848308171520397433e-02
5.030475232448829992e-01 9.699999999999999289e+00 1.489999999999999503e+01 9.620400835392612926e-01 2.160660221866127564e-02
5.030475232448829992e-01 9.699999999999999289e+00 1.499999999999999467e+01 9.680539304138893186e-01 2.647014431211172983e-02
5.030475232448829992e-01 9.699999999999999289e+00 1.509999999999999432e+01 9.773027641377833863e-01 3.050176656564348304e-02
