# Redshift log10(MStarSat_Threshold)[msun] <norm>[dex] norm+ norm- norm++ norm-- norm+++ norm--- <slope> slope+ slope- slope++ slope-- slope+++ slope--- <scatter>[ln] scatter+ scatter- scatter++ scatter-- scatter+++ scatter---
5.000000000000000000e-01 1.029999999999999361e+01 2.687876822018571144e+00 2.688779393654465277e+00 2.687004025812112395e+00 2.689556337106774109e+00 2.686129984208040611e+00 2.690316567901825273e+00 2.685327074724568774e+00 3.644878056650269205e-01 3.662000726631912673e-01 3.626521485272349854e-01 3.679800721205289671e-01 3.611157982342467765e-01 3.699569611245823730e-01 3.596552919708692619e-01 1.135086683335730096e-01 1.163857907049365981e-01 1.104320731263947891e-01 1.183903502239758709e-01 1.076638032411616763e-01 1.212835900519386723e-01 1.052758101056122247e-01
5.000000000000000000e-01 1.039999999999999325e+01 2.684022795863355348e+00 2.685056733511153926e+00 2.683089695407062880e+00 2.685874901763838807e+00 2.682184958958081733e+00 2.686549191275199533e+00 2.681055382038632473e+00 3.664620275439656183e-01 3.682117571558477520e-01 3.645417703773302653e-01 3.698424958967352350e-01 3.627421457106175806e-01 3.716917003862315050e-01 3.612304569601103577e-01 1.149330365024854583e-01 1.178262716245073033e-01 1.120074644415267884e-01 1.207169447916233013e-01 1.086543002289080823e-01 1.222790029833128317e-01 1.051769921383943207e-01
5.000000000000000000e-01 1.049999999999999289e+01 2.679644323109489967e+00 2.680680673839917372e+00 2.678635592147111666e+00 2.681650923463392289e+00 2.677538767178305079e+00 2.682470492416200614e+00 2.675998466224337680e+00 3.683651590456815672e-01 3.704655940632503031e-01 3.663076230864875660e-01 3.719410108067347509e-01 3.644299499620405336e-01 3.736932806230623405e-01 3.629306941394619956e-01 1.151671927911931959e-01 1.189530554550257829e-01 1.111241767294255667e-01 1.219779666283369313e-01 1.064477356128948338e-01 1.245684738874196507e-01 1.035674278407061472e-01
5.000000000000000000e-01 1.059999999999999254e+01 2.674275584219143465e+00 2.675482139630197764e+00 2.673074817337176334e+00 2.676788281248504209e+00 2.671905374534851774e+00 2.677752195145611136e+00 2.670710161866753918e+00 3.705342248754284196e-01 3.726937095840220371e-01 3.684646894576211196e-01 3.746732724544011850e-01 3.664288849195086462e-01 3.766606016253886136e-01 3.646524216651033101e-01 1.173018046820881732e-01 1.214178873148741428e-01 1.133508264711991509e-01 1.259439471704468516e-01 1.059721979783543183e-01 1.291545697836967987e-01 9.846864265576985020e-02
5.000000000000000000e-01 1.069999999999999218e+01 2.668056156539583057e+00 2.669325697914862072e+00 2.666762377558463015e+00 2.670627219224531057e+00 2.665526674429602227e+00 2.671882317953720776e+00 2.664248102886489722e+00 3.728288748435104605e-01 3.749511132404930724e-01 3.705246971783369148e-01 3.770879783151487863e-01 3.682643203759647377e-01 3.788875836162092781e-01 3.659287070419811050e-01 1.195247477070828096e-01 1.240514128789058090e-01 1.137836241188599218e-01 1.300872025027813295e-01 1.015854416872429417e-01 1.322846967664901285e-01 9.631669686015924270e-02
5.000000000000000000e-01 1.079999999999999183e+01 2.664317355145406907e+00 2.666055643534309461e+00 2.662659479363465032e+00 2.667784546428185966e+00 2.661451811538696255e+00 2.669041803682465908e+00 2.659338564457664145e+00 3.744553806640271709e-01 3.771784830120641363e-01 3.717142793935200862e-01 3.797543920212356761e-01 3.694343375804605145e-01 3.821192232527689248e-01 3.672780644302216513e-01 1.108796944499621379e-01 1.178042628052782537e-01 1.002064074240970326e-01 1.244198996470290142e-01 8.823874584899574214e-02 1.277803490574836442e-01 7.760750861596961425e-02
5.000000000000000000e-01 1.089999999999999147e+01 2.661438469430681408e+00 2.663395116714649458e+00 2.659736356662599110e+00 2.665584666064429786e+00 2.658401245575099381e+00 2.668498996277103075e+00 2.657131761843412487e+00 3.747999883293751111e-01 3.775667226497391726e-01 3.720487504706181947e-01 3.803935256976746504e-01 3.691671499071843554e-01 3.830486994646743470e-01 3.662761043512940407e-01 1.086255752378989664e-01 1.176528835296201392e-01 9.953069576868783797e-02 1.324274751112249904e-01 7.982786250579271270e-02 1.373823151708098989e-01 7.584741879605545745e-02
5.000000000000000000e-01 1.099999999999999112e+01 2.658076610757108327e+00 2.660223899779851298e+00 2.655960446188701862e+00 2.662130112544962124e+00 2.653241967293050063e+00 2.663079377007031567e+00 2.650778131367252044e+00 3.760807838275814774e-01 3.792835089909593060e-01 3.731277297189523057e-01 3.825337198599859101e-01 3.699883499176550572e-01 3.858761340666194695e-01 3.674209343111697335e-01 1.037387097185292206e-01 1.107338647819668398e-01 8.299115729082051640e-02 1.180325974860131633e-01 6.573792605097628083e-02 1.238204294120325011e-01 6.117434642101176462e-02
1.000000000000000000e+00 9.499999999999996447e+00 2.693557634320518090e+00 2.694562023451002375e+00 2.692640601192326066e+00 2.695342897002522164e+00 2.691744543157903902e+00 2.696274172836486738e+00 2.691025556148080256e+00 3.594141325286037691e-01 3.617718808392748064e-01 3.571196732631813919e-01 3.637309302312045634e-01 3.548301429652629402e-01 3.661985138584863964e-01 3.529963456545223144e-01 1.118949586994928830e-01 1.146579904369369601e-01 1.090017339784832562e-01 1.172117922712015009e-01 1.053639388695634949e-01 1.195048582212414195e-01 1.008234563290822533e-01
1.000000000000000000e+00 9.699999999999995737e+00 2.690972620023938333e+00 2.691931450553320282e+00 2.689899314268922481e+00 2.692856946902920878e+00 2.688949406936683495e+00 2.693649764246607958e+00 2.687970635076214698e+00 3.620539819909518453e-01 3.645185362776430793e-01 3.595517742463205657e-01 3.668423527469969470e-01 3.570891668713034317e-01 3.691224656586849506e-01 3.549198582149762360e-01 1.129086486001995571e-01 1.155879528676994616e-01 1.103253718548072859e-01 1.185108452654513589e-01 1.074177264902848594e-01 1.217330053289143732e-01 1.055835500528417292e-01
1.000000000000000000e+00 9.899999999999995026e+00 2.687230146035225253e+00 2.688194406592652186e+00 2.686170089570778519e+00 2.689183634258182298e+00 2.685194732783865668e+00 2.690075261593936506e+00 2.684102390839554264e+00 3.659231952850583447e-01 3.686183186186135496e-01 3.634172182312206401e-01 3.710582447241271842e-01 3.608888684729083529e-01 3.731498889929144025e-01 3.587510800246395126e-01 1.164614140487579275e-01 1.197184156283778583e-01 1.133508478857989943e-01 1.228636432964158587e-01 1.096243708624163871e-01 1.261172866547163318e-01 1.075246570251980338e-01
1.000000000000000000e+00 9.999999999999994671e+00 2.685623006074502328e+00 2.686719114586763713e+00 2.684585450472717572e+00 2.687817182354577561e+00 2.683588150655788152e+00 2.688804057869682129e+00 2.682553682822367058e+00 3.663489480888881822e-01 3.689246452229129059e-01 3.638070201645470791e-01 3.715776623017235103e-01 3.613665698132072501e-01 3.737865913901824433e-01 3.587584879299955953e-01 1.168680006064785892e-01 1.199689639998003376e-01 1.137956427680769100e-01 1.228273527303063301e-01 1.108263151307211786e-01 1.278017255233450944e-01 1.084982839562435714e-01
1.000000000000000000e+00 1.009999999999999432e+01 2.684213670398076790e+00 2.685293656760621595e+00 2.683088568830396259e+00 2.686488264589876440e+00 2.681900858464705273e+00 2.687499939723725806e+00 2.681091604424645336e+00 3.673895630529322442e-01 3.698921432020804145e-01 3.646306372211410851e-01 3.724697028827432255e-01 3.621137872457833029e-01 3.754863707948584706e-01 3.596054884137473429e-01 1.146452732834337407e-01 1.185329022231277341e-01 1.114409905413543400e-01 1.226270098369290767e-01 1.081665743568886590e-01 1.253370705687409659e-01 1.015706038535174049e-01
1.000000000000000000e+00 1.019999999999999396e+01 2.681939739299046277e+00 2.683162186460962051e+00 2.680803425399491680e+00 2.684422362985230404e+00 2.679692585292438256e+00 2.685730310030272516e+00 2.678668601878972932e+00 3.710032082949332732e-01 3.737719365355917645e-01 3.682464298729022367e-01 3.762066880408407865e-01 3.656554330668191910e-01 3.783380611291928264e-01 3.630293119192448126e-01 1.127981133531896218e-01 1.168964643658370883e-01 1.080616207616725000e-01 1.199786934708372971e-01 1.037803302981745862e-01 1.230930506438037836e-01 9.959620897760965152e-02
1.000000000000000000e+00 1.029999999999999361e+01 2.678673715398531829e+00 2.679930288376666692e+00 2.677449621852821871e+00 2.681075990498011485e+00 2.676227407928614355e+00 2.682180664805514869e+00 2.675186185360956426e+00 3.725842235764320609e-01 3.755728269506251604e-01 3.697834110206918989e-01 3.784016122734519816e-01 3.669670007741782092e-01 3.817712295477546092e-01 3.640566110739040795e-01 1.123760322949639290e-01 1.169120150675979908e-01 1.077459590197956396e-01 1.218826160600969544e-01 1.026116386569021210e-01 1.283135444969938366e-01 9.736394306116459563e-02
1.000000000000000000e+00 1.039999999999999325e+01 2.673599637925713424e+00 2.675014583931881518e+00 2.672315414270439504e+00 2.676426379671198230e+00 2.671037592905515012e+00 2.677756213542833663e+00 2.670132292971605814e+00 3.753936056912121622e-01 3.785020132091003742e-01 3.722479581223619438e-01 3.817035896366217096e-01 3.695211475004824830e-01 3.851476935518130529e-01 3.652677179981803635e-01 1.163653932570428151e-01 1.222792359673127716e-01 1.102985105482140321e-01 1.274033753153648030e-01 1.028223586568544207e-01 1.314700177239229717e-01 9.986430416393800302e-02
1.000000000000000000e+00 1.049999999999999289e+01 2.667167234046488922e+00 2.668647692960887774e+00 2.665553591128175803e+00 2.669994642412632402e+00 2.664194351792003701e+00 2.671420690784199969e+00 2.663003681877015527e+00 3.780570913192371485e-01 3.816307633973388680e-01 3.743977705369959108e-01 3.847644958359152656e-01 3.710582512683647805e-01 3.889226648825246935e-01 3.673693760085591231e-01 1.167946899096785340e-01 1.230949505651486031e-01 1.115553075761677448e-01 1.288973188185459917e-01 1.055283307239419099e-01 1.323035328643711039e-01 9.937844560745881517e-02
1.000000000000000000e+00 1.059999999999999254e+01 2.659887696173938387e+00 2.661677603222813104e+00 2.658074888402431224e+00 2.663579613725607143e+00 2.656526741207615228e+00 2.666125948181549354e+00 2.655172503334635170e+00 3.829520147540566022e-01 3.869792308353328658e-01 3.788620347863576598e-01 3.910079079549750869e-01 3.755768562656182086e-01 3.948356794749187659e-01 3.723718026852681495e-01 1.163387825697266981e-01 1.231567695297527132e-01 1.096172925715197533e-01 1.293654128016487603e-01 9.072727762479367020e-02 1.330048531028552028e-01 8.225859834792331737e-02
1.000000000000000000e+00 1.069999999999999218e+01 2.654416894635463819e+00 2.656387764812802033e+00 2.652523980931294822e+00 2.658164064400364346e+00 2.650661079258386010e+00 2.660053202809894213e+00 2.649238276041217865e+00 3.846837930781510373e-01 3.887071310457211881e-01 3.802766029054448493e-01 3.926030881700835473e-01 3.769225964169424237e-01 3.956597437216652913e-01 3.727245933327511529e-01 1.133254109099346707e-01 1.223893695899622297e-01 1.023881654784168094e-01 1.287682953106432659e-01 8.904785104300184939e-02 1.336427756473073658e-01 8.285567895892395618e-02
1.000000000000000000e+00 1.079999999999999183e+01 2.653512860532185602e+00 2.655589075753030048e+00 2.651030305615285521e+00 2.658433870253790410e+00 2.648725665349695557e+00 2.660295788879286860e+00 2.646668959586346848e+00 3.841598810408441977e-01 3.884526444021750846e-01 3.792290611330717542e-01 3.923097854196836431e-01 3.736587497389823320e-01 3.963833888377724657e-01 3.691257378276302514e-01 7.777573360400710789e-02 1.024273988511565092e-01 5.914467455825293818e-02 1.108803106116309084e-01 5.061099438801110878e-02 1.168734359963298358e-01 4.845537955713073025e-02
1.000000000000000000e+00 1.089999999999999147e+01 2.650867454895723618e+00 2.652896728028229845e+00 2.648088084737230119e+00 2.653949678167191184e+00 2.644950655824313213e+00 2.660710225208311464e+00 2.642633820645872600e+00 3.870397264257707803e-01 3.928078767582104946e-01 3.831893868427987959e-01 3.976282606207705017e-01 3.806516965502293459e-01 4.027639454199775648e-01 3.762035321238354491e-01 5.231125160649946482e-02 6.221436514495719272e-02 2.944049479225730251e-02 6.587396339308175530e-02 2.658203088501530711e-02 6.695243446489924921e-02 2.592963438059666184e-02
1.000000000000000000e+00 1.099999999999999112e+01 2.645461407013285360e+00 2.647916292764024071e+00 2.641203653394190720e+00 2.650834625187587168e+00 2.637523896929748979e+00 2.652465827072789217e+00 2.635022048003772710e+00 3.861347693088290622e-01 3.929307268577979517e-01 3.809897976620407190e-01 3.986714665332876106e-01 3.770146830041065655e-01 4.031156383184428260e-01 3.743069253391300144e-01 4.691425991705634735e-02 8.606877266586433761e-02 2.752224037029671333e-02 1.095805333358808031e-01 2.590280856264901010e-02 1.151847469465837187e-01 2.538153040987228826e-02
