# Redshift log10(MStarSat_Threshold)[msun] log10(M200c)[msun] mean_velbias stddev_velbias
0.000000000000000000e+00 1.000000000000000000e+01 1.489999999999999503e+01 1.034514117473995576e+00 2.956501411448860493e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.499999999999999467e+01 1.037151656989458326e+00 3.142823229454177331e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.509999999999999432e+01 1.039757365047301763e+00 3.542288531816493394e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.519999999999999396e+01 1.042675729625671455e+00 3.870706961904156820e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.529999999999999361e+01 1.045825372932315256e+00 4.380092232398349189e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.539999999999999325e+01 1.048829195886976429e+00 4.834826160981507172e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.549999999999999289e+01 1.052710819816563337e+00 5.669008634517878030e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.559999999999999254e+01 1.055826679729333417e+00 6.359724521411275894e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.569999999999999218e+01 1.059082713920136420e+00 7.721496381275721500e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.579999999999999183e+01 1.062245796260708808e+00 9.088232112295483583e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.350000000000000000e+01 9.589314006860069073e-01 2.493518774592021290e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.359999999999999964e+01 9.673395315792249205e-01 2.301895777528017648e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.369999999999999929e+01 9.754231220731999219e-01 2.116562468710801292e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.379999999999999893e+01 9.830642468532841960e-01 1.998762290166956716e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.389999999999999858e+01 9.903316017573390306e-01 1.864051638780279355e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.399999999999999822e+01 9.970531273441998188e-01 1.754718806697542046e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.409999999999999787e+01 1.003289273825472394e+00 1.731183039830276734e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.419999999999999751e+01 1.008920778376523497e+00 1.687571970737311838e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.429999999999999716e+01 1.014076936092603853e+00 1.753584417801496180e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.439999999999999680e+01 1.018677473040997095e+00 1.916846926396865948e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.449999999999999645e+01 1.022688717145635362e+00 2.089714015590195696e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.459999999999999609e+01 1.026143213920846398e+00 2.286716913146615883e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.469999999999999574e+01 1.029204139951278130e+00 2.506979587483074232e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.479999999999999538e+01 1.031962906606258779e+00 2.720437510696307321e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.489999999999999503e+01 1.034818641048967480e+00 2.957760423924250988e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.499999999999999467e+01 1.037749621131822897e+00 3.156532815356490745e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.509999999999999432e+01 1.040650206716612569e+00 3.533342438771399068e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.519999999999999396e+01 1.043865929023410688e+00 3.995442883928831262e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.529999999999999361e+01 1.047314306187391519e+00 4.449256438530316618e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.539999999999999325e+01 1.050618633341189545e+00 4.894149614280898265e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.549999999999999289e+01 1.054804346884319344e+00 5.727266249356080009e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.559999999999999254e+01 1.058226008556470976e+00 6.612580238701112542e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.569999999999999218e+01 1.061789138107191777e+00 7.976485350242246836e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.579999999999999183e+01 1.065260609403992476e+00 9.307786729547384494e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.350000000000000000e+01 9.553218801545690919e-01 2.578969356801617731e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.359999999999999964e+01 9.639925215179860896e-01 2.410557116087463665e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.369999999999999929e+01 9.723447851591139335e-01 2.223255081980598895e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.379999999999999893e+01 9.802608343549534808e-01 2.089679676980479590e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.389999999999999858e+01 9.878088253657544282e-01 1.946501123334079281e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.399999999999999822e+01 9.948167379533412458e-01 1.831325206034550498e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.409999999999999787e+01 1.001344393144221856e+00 1.794537204549282155e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.419999999999999751e+01 1.007272289429684387e+00 1.739218278169028884e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.429999999999999716e+01 1.012729086271791479e+00 1.840246138535666038e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.439999999999999680e+01 1.017633934272832441e+00 1.961528895554178267e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.449999999999999645e+01 1.021952713412899172e+00 2.048705574828038091e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.459999999999999609e+01 1.025717700164694213e+00 2.256044411621933605e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.469999999999999574e+01 1.029091494783390459e+00 2.539223155553611833e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.479999999999999538e+01 1.032164816031264643e+00 2.723953006897622976e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.489999999999999503e+01 1.035336913034228479e+00 2.928960541640831996e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.499999999999999467e+01 1.038586295802346182e+00 3.146072857515259079e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.509999999999999432e+01 1.041807203597747478e+00 3.558419840311484190e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.519999999999999396e+01 1.045345093077864496e+00 3.926043478419977834e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.529999999999999361e+01 1.049118893954835485e+00 4.491614505776708385e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.539999999999999325e+01 1.052749470930487874e+00 4.793692243790251446e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.549999999999999289e+01 1.057267368999581514e+00 5.851468868997725635e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.559999999999999254e+01 1.061019599157250637e+00 6.540547497653577055e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.569999999999999218e+01 1.064916593293351310e+00 7.865194665762078111e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.579999999999999183e+01 1.068725626142339236e+00 9.365473261796446527e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.350000000000000000e+01 9.519851983103372328e-01 2.742852693038529393e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.359999999999999964e+01 9.608144574376471514e-01 2.566813377133478780e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.369999999999999929e+01 9.693298317114822371e-01 2.399335728867345221e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.379999999999999893e+01 9.774134288235412082e-01 2.221602941963512438e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.389999999999999858e+01 9.851332166507391630e-01 2.079098011639956070e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.399999999999999822e+01 9.923173119144225174e-01 1.977001105230157853e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.409999999999999787e+01 9.990250194877889900e-01 1.931955048305745428e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.419999999999999751e+01 1.005136908790389638e+00 1.905493338147165941e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.429999999999999716e+01 1.010780812817341889e+00 1.940645321651973459e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.439999999999999680e+01 1.015876045611931788e+00 2.070516638330984968e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.449999999999999645e+01 1.020388102245108897e+00 2.181265392045453767e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.459999999999999609e+01 1.024348785800016426e+00 2.378462401886636407e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.469999999999999574e+01 1.027920254875586803e+00 2.655032231635137598e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.479999999999999538e+01 1.031192740064622138e+00 2.780500605686851787e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.489999999999999503e+01 1.034565665483916375e+00 3.100495877923623977e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.499999999999999467e+01 1.038016533257997143e+00 3.230160733390538118e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.509999999999999432e+01 1.041440173371654287e+00 3.541193022300091232e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.519999999999999396e+01 1.045182081878131664e+00 3.831015127751053774e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.529999999999999361e+01 1.049162567065931473e+00 4.627561937149618845e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.539999999999999325e+01 1.053001167860881493e+00 5.087770066066477082e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.549999999999999289e+01 1.057727013710005215e+00 5.894543160912221400e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.559999999999999254e+01 1.061689395331956165e+00 6.532314339135171337e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.569999999999999218e+01 1.065798394783773029e+00 7.853724250271249333e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.579999999999999183e+01 1.069822099907524304e+00 9.485019553226345726e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.350000000000000000e+01 9.456920213324185864e-01 2.648424183572405891e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.359999999999999964e+01 9.548081665863960010e-01 2.478203765555088943e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.369999999999999929e+01 9.636187075592096418e-01 2.300866255163558621e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.379999999999999893e+01 9.720061347583501821e-01 2.122838728865599107e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.389999999999999858e+01 9.800376250993149130e-01 2.005208310145633645e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.399999999999999822e+01 9.875416834608621297e-01 1.932062611666373166e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.409999999999999787e+01 9.945766895193369761e-01 1.873784776732013860e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.419999999999999751e+01 1.001023296646226690e+00 1.845071632951342591e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.429999999999999716e+01 1.007008210325089248e+00 1.885871430584289913e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.439999999999999680e+01 1.012450386429452731e+00 1.964429827732042371e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.449999999999999645e+01 1.017315262169756318e+00 2.179518703756857124e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.459999999999999609e+01 1.021633367056416830e+00 2.360204821109964605e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.469999999999999574e+01 1.025566112842104971e+00 2.613081306891784725e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.479999999999999538e+01 1.029203568724350593e+00 2.865906241654458692e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.489999999999999503e+01 1.032943123924916939e+00 3.065099436768901810e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.499999999999999467e+01 1.036763717505821303e+00 3.286641283366384912e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.509999999999999432e+01 1.040559689535815346e+00 3.660594568199954622e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.519999999999999396e+01 1.044676922951660814e+00 4.143028598298700502e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.529999999999999361e+01 1.049033808310719795e+00 4.678688559531915016e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.539999999999999325e+01 1.053252324818348518e+00 5.047011776713273244e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.549999999999999289e+01 1.058361393846639187e+00 5.755359461761468294e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.559999999999999254e+01 1.062712958714967071e+00 6.823545805016191165e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.569999999999999218e+01 1.067210905148991529e+00 7.986120944951484446e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.579999999999999183e+01 1.071627475556356401e+00 9.612334274939562592e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.350000000000000000e+01 9.391068495634082858e-01 3.356070838835825080e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.359999999999999964e+01 9.483820200629929920e-01 3.130647348932712008e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.369999999999999929e+01 9.573580071060213692e-01 2.930837523212220450e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.379999999999999893e+01 9.659177264306209043e-01 2.735184366124863813e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.389999999999999858e+01 9.741275916169855886e-01 2.568223323908272720e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.399999999999999822e+01 9.818168929920227939e-01 2.429621647558222186e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.409999999999999787e+01 9.890433198575782070e-01 2.298029935141935286e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.419999999999999751e+01 9.956879901078432571e-01 2.256131210295618354e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.429999999999999716e+01 1.001876339672954641e+00 2.248228011119416270e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.439999999999999680e+01 1.007527538199892270e+00 2.313282135238525512e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.449999999999999645e+01 1.012606414055100768e+00 2.373179964830533176e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.459999999999999609e+01 1.017143660381561121e+00 2.581058650467262742e-03
