# Redshift log10(MStarSat_Threshold)[msun] <norm>[dex] norm+ norm- norm++ norm-- norm+++ norm--- <slope> slope+ slope- slope++ slope-- slope+++ slope--- <scatter>[ln] scatter+ scatter- scatter++ scatter-- scatter+++ scatter---
0.000000000000000000e+00 1.009999999999999432e+01 2.676017357589853596e+00 2.678351865417438749e+00 2.673791205782649172e+00 2.680606292630645981e+00 2.671698693441420858e+00 2.683120922789025808e+00 2.669203301866874156e+00 3.519893569742993389e-01 3.579208334216233967e-01 3.459517089283651314e-01 3.640063231336414518e-01 3.399644386964303377e-01 3.706041703068938542e-01 3.360982140428689369e-01 1.064564107013677013e-01 1.131197308303870525e-01 9.914427289070497362e-02 1.187670044052833301e-01 9.310595886630694540e-02 1.231132564761133058e-01 8.338976744327375457e-02
0.000000000000000000e+00 1.019999999999999396e+01 2.672564909296926139e+00 2.675170150600545416e+00 2.670024998363311752e+00 2.677532701390359815e+00 2.667612169992981563e+00 2.679911778128674094e+00 2.665179829616716400e+00 3.527309155757563097e-01 3.589087050939538392e-01 3.466558555135214603e-01 3.647159736759609250e-01 3.401527480126471104e-01 3.699669474655216672e-01 3.342234931061491277e-01 1.159067797912532449e-01 1.238740556499651757e-01 1.086037740318489819e-01 1.311047471705838463e-01 9.952378630239440416e-02 1.390068487715684920e-01 9.210675939202506157e-02
0.000000000000000000e+00 1.029999999999999361e+01 2.670324295284773886e+00 2.672779176217985331e+00 2.667623003163318796e+00 2.675237921174947964e+00 2.664863184378448491e+00 2.677095290240240288e+00 2.662328408937959523e+00 3.559394215140665452e-01 3.626177242850491256e-01 3.489056858015084361e-01 3.690671096393446926e-01 3.432943902893085819e-01 3.750684261922779261e-01 3.372203827452582847e-01 1.212583610267764789e-01 1.296785090471496427e-01 1.123368703500131210e-01 1.399454455855871360e-01 1.030138147421032907e-01 1.511456392668454607e-01 9.889551037912966414e-02
0.000000000000000000e+00 1.039999999999999325e+01 2.668536897592636237e+00 2.671266959027280397e+00 2.665848978428596361e+00 2.673804086677536773e+00 2.663116751968282792e+00 2.676288720927823217e+00 2.659580104336142004e+00 3.614375609242970189e-01 3.682092240851622122e-01 3.543519537902369843e-01 3.756354665393521475e-01 3.475634820517939372e-01 3.832806659309089259e-01 3.396099289972189794e-01 1.221849457075543932e-01 1.322021822950545933e-01 1.126579161404236695e-01 1.436279172139930393e-01 1.055213086742159551e-01 1.512560135152857532e-01 1.001142962808531794e-01
0.000000000000000000e+00 1.049999999999999289e+01 2.667178274293990015e+00 2.670377433872454187e+00 2.664138332693007705e+00 2.673192487979107579e+00 2.661139750550476357e+00 2.675897993604912095e+00 2.658131421065440758e+00 3.634842040330321655e-01 3.709155558353734450e-01 3.560275661976616268e-01 3.787148222875973969e-01 3.485835961845722419e-01 3.846453009238585685e-01 3.410733475432182193e-01 1.148295601575551328e-01 1.239962794619297454e-01 1.032784201010591707e-01 1.317030389007933511e-01 9.607101781419838393e-02 1.383595545325241316e-01 9.061430290977957880e-02
0.000000000000000000e+00 1.059999999999999254e+01 2.663568251158890732e+00 2.667312003124720388e+00 2.660147891074143622e+00 2.670166450338730346e+00 2.656815578545608236e+00 2.673946035105095209e+00 2.653852213212997135e+00 3.681372789043135807e-01 3.767604181294131882e-01 3.600854465300008522e-01 3.856562270077737997e-01 3.525330045967506876e-01 3.956138371662938913e-01 3.450646133946132510e-01 1.110423631928230126e-01 1.249323681629718602e-01 9.023478274722609993e-02 1.382029441544360415e-01 7.263077134154724557e-02 1.511356897990336901e-01 6.960401157420299800e-02
0.000000000000000000e+00 1.069999999999999218e+01 2.663111942082625472e+00 2.666869980134776608e+00 2.659677837826251334e+00 2.670283284100233079e+00 2.656824501829181173e+00 2.673550838555647680e+00 2.652792112866958263e+00 3.671419574960388399e-01 3.760120905073451314e-01 3.583959235888061201e-01 3.851882184587944180e-01 3.498200242907504864e-01 3.928189688254761225e-01 3.368438758695749824e-01 7.070268613819380432e-02 8.571202752734982666e-02 5.398144868641859689e-02 1.131294524209993241e-01 4.499886794353050862e-02 1.283688006532939241e-01 4.301664738905266322e-02
0.000000000000000000e+00 1.079999999999999183e+01 2.651408935457659766e+00 2.656941706172298190e+00 2.646291568237028713e+00 2.661617489642119416e+00 2.641063652051575783e+00 2.667260571116705226e+00 2.636369162289138313e+00 3.817691236841336266e-01 3.937822397535417074e-01 3.698381042804493313e-01 4.057825754075154445e-01 3.568669669026202640e-01 4.162639522691574667e-01 3.460461285005527743e-01 1.194092474435348161e-01 1.416335647181472535e-01 1.000834376230054223e-01 1.610302922225984035e-01 7.721614824898084817e-02 1.766683542538190765e-01 7.250220385447996019e-02
5.030475232448829992e-01 8.500000000000000000e+00 2.695694557305649219e+00 2.697425185232092737e+00 2.693957713170011647e+00 2.699471330084202148e+00 2.692310596226322961e+00 2.700744772384252368e+00 2.690630133400706558e+00 3.477389414004483648e-01 3.526920198799766148e-01 3.421989450206149863e-01 3.581835807753364631e-01 3.380036643131061336e-01 3.618687203989573997e-01 3.333403657790252050e-01 1.044205086983460429e-01 1.080903103415755961e-01 1.007954985922275420e-01 1.117067642899793600e-01 9.705391491392584280e-02 1.153457053394811305e-01 9.319432982641207008e-02
5.030475232448829992e-01 8.699999999999999289e+00 2.693270887413493853e+00 2.694970464089445628e+00 2.691406930046342794e+00 2.696741552093281147e+00 2.689445267170524012e+00 2.698349643167675893e+00 2.688070290860352429e+00 3.485832278099698645e-01 3.541860837589618782e-01 3.435239902890361297e-01 3.592927829566794351e-01 3.382280257239045906e-01 3.659473161245724859e-01 3.330431880940231681e-01 1.067253072964537697e-01 1.103259925111862716e-01 1.028677212894042042e-01 1.141851859254195134e-01 9.929581052828193033e-02 1.191984987869704055e-01 9.354031882541440079e-02
5.030475232448829992e-01 8.899999999999998579e+00 2.690327092501585415e+00 2.692137508209183405e+00 2.688449598014341912e+00 2.693813837463233885e+00 2.686474714650625373e+00 2.695677829843472040e+00 2.684473671893575553e+00 3.500171240530713934e-01 3.553777256387588013e-01 3.444953270694641745e-01 3.602205128634812237e-01 3.393023275898521263e-01 3.655816947151147578e-01 3.349324325421819126e-01 1.081007772740734396e-01 1.122564212249949622e-01 1.039465284279189328e-01 1.162042836152812619e-01 9.942235148463511585e-02 1.207579936411604660e-01 9.303001324257371973e-02
5.030475232448829992e-01 8.999999999999998224e+00 2.688506995801213328e+00 2.690539659616410617e+00 2.686649592636040307e+00 2.692432275656132745e+00 2.684783573326429806e+00 2.694729912566123264e+00 2.683266056587145787e+00 3.485224205058967684e-01 3.541925908773536080e-01 3.431764974622669717e-01 3.593575576213318135e-01 3.375800777323029189e-01 3.665539338681269022e-01 3.329002178201907469e-01 1.087689540113684628e-01 1.132158989049828340e-01 1.042730384589687087e-01 1.171543242248115207e-01 9.989293628372949985e-02 1.207465000688690560e-01 9.645370500318331541e-02
5.030475232448829992e-01 9.199999999999997513e+00 2.685453559104054033e+00 2.687441787287749850e+00 2.683598243468894751e+00 2.689458048612564323e+00 2.681577955951813586e+00 2.691351530347540599e+00 2.680279304649441752e+00 3.519943076480502864e-01 3.578829630716356403e-01 3.465693754778224056e-01 3.629861417224592990e-01 3.414347282044989940e-01 3.691541123261469215e-01 3.360040673613259865e-01 1.112067893722433753e-01 1.158234977567041135e-01 1.064289862996120328e-01 1.206620662317204745e-01 1.019336796203706291e-01 1.245541442277046940e-01 9.783971613323046157e-02
5.030475232448829992e-01 9.399999999999996803e+00 2.682866009941272445e+00 2.684998514330054764e+00 2.680689247952628751e+00 2.686991160391932532e+00 2.678626408191619124e+00 2.689693854457398725e+00 2.677034847722902455e+00 3.544932840456993528e-01 3.605365480226673247e-01 3.485219634541653622e-01 3.661022772069774112e-01 3.428163397015048242e-01 3.728172505747269772e-01 3.365469430193323563e-01 1.112837594864812818e-01 1.166469053347562734e-01 1.056325320789945760e-01 1.217548596900101116e-01 1.009576520887650042e-01 1.274517129848207753e-01 9.705363323232246708e-02
5.030475232448829992e-01 9.499999999999996447e+00 2.679576000164722860e+00 2.681851575209959648e+00 2.677438204493231666e+00 2.683928251585353753e+00 2.675088692775168919e+00 2.685785410096773518e+00 2.673061338652221952e+00 3.499392577298143792e-01 3.561667012179170477e-01 3.434196728439480317e-01 3.623726139372975830e-01 3.377659030460502532e-01 3.690939174490374675e-01 3.326259698914665885e-01 1.155528878514927860e-01 1.213280363829726261e-01 1.103414573070111704e-01 1.270315606903977268e-01 1.050256351018094142e-01 1.322793930153520758e-01 1.018857992695326731e-01
5.030475232448829992e-01 9.699999999999995737e+00 2.676908878347563636e+00 2.679292423810079260e+00 2.674689819073942321e+00 2.681508123620271800e+00 2.672557435681876203e+00 2.684060178106430161e+00 2.670683910405168060e+00 3.515276886001650336e-01 3.578021879818256146e-01 3.449131162996962319e-01 3.641261173273126484e-01 3.376721500475887705e-01 3.713601576120042491e-01 3.282074064148292614e-01 1.168370305482855365e-01 1.233405562321725490e-01 1.100672920668427923e-01 1.301772940650334498e-01 1.032638237839879902e-01 1.349456809834876370e-01 9.741340135775956866e-02
5.030475232448829992e-01 9.899999999999995026e+00 2.674451151994903242e+00 2.676848817203098196e+00 2.672036898580540942e+00 2.679398969137093189e+00 2.669387875765139029e+00 2.682365300146085652e+00 2.666749534926167620e+00 3.567030993365793989e-01 3.641217006860912320e-01 3.494878055714988330e-01 3.707142751759849864e-01 3.429644473010618477e-01 3.760814866564524128e-01 3.368991969670731557e-01 1.204485949449382587e-01 1.286934862566716797e-01 1.124326218079086531e-01 1.350122706562225661e-01 1.045942419976366444e-01 1.405844194231052335e-01 1.001919499595054913e-01
5.030475232448829992e-01 9.999999999999994671e+00 2.671896976558358894e+00 2.674737340590305212e+00 2.669270204437363070e+00 2.677246320200259877e+00 2.666592015473970623e+00 2.680253636408329587e+00 2.663675027711700949e+00 3.624992237426105657e-01 3.703145714928977039e-01 3.550642957298988378e-01 3.777183537917783718e-01 3.476873089728204080e-01 3.831191516147499643e-01 3.414440723734238903e-01 1.266616724958626872e-01 1.349563857419325275e-01 1.165881055964413521e-01 1.426294892275467296e-01 1.088538039413386865e-01 1.490221271283247439e-01 1.029157869784051438e-01
5.030475232448829992e-01 1.009999999999999432e+01 2.670446943269007889e+00 2.673119046613020799e+00 2.667646062128418816e+00 2.675804969118775301e+00 2.664954153104384993e+00 2.678619406979548589e+00 2.662572514829291137e+00 3.637633982492805007e-01 3.716144377246055619e-01 3.559757307033164508e-01 3.792762081174023137e-01 3.478565920670075862e-01 3.891065876060355588e-01 3.419236295552479099e-01 1.270441624098420930e-01 1.364825118380117996e-01 1.185352610313054056e-01 1.451260139475304689e-01 1.117115673669552139e-01 1.538596563810245565e-01 1.033434885839373957e-01
5.030475232448829992e-01 1.019999999999999396e+01 2.668122130877307541e+00 2.671146212675447273e+00 2.665157579278813582e+00 2.674254118373813327e+00 2.662542827005567769e+00 2.677881343969723993e+00 2.659897955673692138e+00 3.663745215075009387e-01 3.753839305356093115e-01 3.579523566798314960e-01 3.831770295500592782e-01 3.489116771985378285e-01 3.905106823333194810e-01 3.391192631759084586e-01 1.340708599070109808e-01 1.442736730213250440e-01 1.244972396815380022e-01 1.526934718740830810e-01 1.147290269480387148e-01 1.590848137630934134e-01 1.103413759502273050e-01
5.030475232448829992e-01 1.029999999999999361e+01 2.665340580066393184e+00 2.668329235455345838e+00 2.662358813116597389e+00 2.671465721690366557e+00 2.658983663067362890e+00 2.674183142849632766e+00 2.654628537068483229e+00 3.718944745745900171e-01 3.806878428664846603e-01 3.636698909311052996e-01 3.890447772883962596e-01 3.541219206240622808e-01 3.985870068844292735e-01 3.447597634265515132e-01 1.327854366803997155e-01 1.440550458514320842e-01 1.232732962655775644e-01 1.581126936152001672e-01 1.148416382306663985e-01 1.645152217025001029e-01 1.087709353878329038e-01
5.030475232448829992e-01 1.039999999999999325e+01 2.663031396177093502e+00 2.666252054899474366e+00 2.659676543779244007e+00 2.669275224495300414e+00 2.656290620159026616e+00 2.672565797619650851e+00 2.652916882666190190e+00 3.664929767217606216e-01 3.757767505832552146e-01 3.570577356448144668e-01 3.847399224310728560e-01 3.482693768799579592e-01 3.937442272669290921e-01 3.343403584141857454e-01 1.366730076470265010e-01 1.460702770288966057e-01 1.245660459156705258e-01 1.556099918082537170e-01 1.146837696649662397e-01 1.716320552654407583e-01 1.074973180540687440e-01
5.030475232448829992e-01 1.049999999999999289e+01 2.659669126910441328e+00 2.663284887905086773e+00 2.655984913636414646e+00 2.666420500946177441e+00 2.652375608471884583e+00 2.670201318183402783e+00 2.648453418870436948e+00 3.740756919120402646e-01 3.845255093292763160e-01 3.639410173222002443e-01 3.942623339202643296e-01 3.537264111149175383e-01 4.049146056272937000e-01 3.432759542881637094e-01 1.341778895118036496e-01 1.475734187857304092e-01 1.215146724335390699e-01 1.582051384422036300e-01 1.011647308141993412e-01 1.680405149687138333e-01 9.059822495539815446e-02
5.030475232448829992e-01 1.059999999999999254e+01 2.653440215018622261e+00 2.657612033135924090e+00 2.649264277578542437e+00 2.661731645570650784e+00 2.645493252568000386e+00 2.665316484781669715e+00 2.641601619772847798e+00 3.773961820949167656e-01 3.888215946938907153e-01 3.658264124745119750e-01 4.000776990209281014e-01 3.552880316300177643e-01 4.104148769205566705e-01 3.441552607913537232e-01 1.375146833997826779e-01 1.545365270393037338e-01 1.231604729290945444e-01 1.654506419513186166e-01 1.082142040407473443e-01 1.745629697800075708e-01 9.172715314819354648e-02
